FOLIO,FOLIO_REL,ID_INC,INCIDENTE,SUB_TIPO,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,ESPACIO,A_TRANS_PA,CARR_S_N,ROL_AFE,LONG,LAT,OID
252280308,0,30446,ROBO PERSONA,ND,11,23/11/2025,47,7,1,FRACCIONAMIENTO,MORELOS I,598,598,CALLE,CAUDILLOS,NA,NA,"1138,,,",AVENIDA,MARIANO HIDALGO,5,2,42,25,02:42 a. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,"3,26,29,40","celular,bolso,cartera,tarjeta",0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.859041,-102.2588,2123
252281209,0,30446,ROBO PERSONA,MARIPOSA,11,23/11/2025,47,7,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,BOULEVARD,GUADALUPANO,NA,NA,",,,",CALLE,PRESA D LOS GRINGOS,3,15,44,22,03:44 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE PLAYERA AZUL MARINO PANTALON NEGRO,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,14,mariposa,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.905114,-102.2632,2124
252282982,0,30446,ROBO PERSONA,MARIPOSA,11,23/11/2025,47,7,1,COLONIA,COL SAN MARCOS,145,145,CALLE,NAVARRETE,NA,NA,",,,",CALLE,22 DE OCTUBRE,6,19,57,23,07:57 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,2000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.877767,-102.3112,2125
252286080,0,30446,ROBO PERSONA,MARIPOSA,11,24/11/2025,48,1,11,FRACCIONAMIENTO,PASEOS DE LA PROVIDENCIA,1320,1320,CALLE,PASEOS DE SAN JOSE,NA,NA,",,,",CALLE,PROFESOR JUAN ANTONIO REYES CASTAÑEDA,7,5,13,26,05:13 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,2700,Verdadero,1,10,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,22.025249,-102.2767,2126
252265747,0,30446,ROBO PERSONA,ND,11,21/11/2025,47,5,1,COLONIA,ZONA CENTRO,501,501,CALLE,PEDRO PARGA,NA,NA,",,,",CALLE,LOPEZ VELARDE,1,13,49,21,01:49 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,26,BOLSO,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.884337,-102.2938,2127
252272075,0,30904,ROBO PERSONA,ND,11,22/11/2025,47,6,1,COLONIA,LA SOLEDAD,288,288,BOULEVARD,ADOLFO RUIZ CORTINES,NA,NA,",,,",CALLE,CIHUATLAN,6,23,8,24,11:08 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Verdadero,1,10,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.872606,-102.3289,2128
252287656,0,30458,ROBO PERSONA,ND,11,24/11/2025,48,1,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,MATIAS DE LA MOTA,3,10,0,20,10:00 a. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE PLAYERA COLOR SALMON PANTALON MEZCLILLA CON UN TATUAJE EN EL BRAZO ACENTO COMO ARGENTINO,ND,H,H,8,0,N,N,0,0,Falso,0,COCHE,VW JETT COLOR GRIS,"28,40","dinero,tarjeta",7000,7000,Falso,1,1,0,RETIRO,BANORTE,0,VNSA ENCINO,1,PARADO,NO,HOMBRE,21.926284,-102.2664,2129
252289865,0,30422,ROBO PERSONA,ND,11,24/11/2025,48,1,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,ANDADOR,CORSEL,NA,NA,",,,",AVENIDA,PASEO DE LA ASUNCION,2,19,3,23,07:03 p. m.,Falso,Falso,9,ninguna,3 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MENOR,21.845585,-102.3013,2130
252291019,0,30421,ROBO PERSONA,ND,11,24/11/2025,48,1,5,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,896,896,AVENIDA,CONSTITUCION,NA,NA,",,,",AVENIDA,ALEJANDRO DE LA CRUZ,7,22,7,24,10:07 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES CON PASAMONTAÑAS,ND,H,M,8,0,N,N,0,0,Falso,0,MOTOCICLETA,MOTOCICLETA 150,"3,28,30,31,38","celular,dinero,llaves,dinero,otros",200,200,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,AMBOS,21.972974,-102.3506,2131
252291563,0,30422,ROBO PERSONA,ND,11,24/11/2025,48,1,1,FRACCIONAMIENTO,VILLAS DE SANTA ROSA,165,165,CALLE,ARNULFO VALDEZ MUÑOZ,NA,NA,",,,",AVENIDA,PASEO DE LA ASUNCION,2,23,46,24,11:46 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,EDSON VAZQUEZ FLORES 18 AÑOS,H,H,8,1,N,N,0,0,Falso,0,N,N,12,ropa,0,0,Falso,1,4,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.840348,-102.3012,2132
252290495,0,30446,ROBO PERSONA,ND,11,24/11/2025,48,1,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,ATOTONITLAN,NA,NA,"244,,,",CALLE,HUACHICHIL,5,20,39,23,08:39 p. m.,Falso,Falso,9,ninguna,2 NIÑAS DE 8 AÑOS APROX,ND,M,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,2,PARADO,NO,MUJER,21.863285,-102.2456,2133
252287801,0,30907,ROBO PERSONA,ND,11,24/11/2025,48,1,5,COLONIA,EL CALVARIO,1044,1044,CALLE,BENIGNO CHAVEZ,NA,NA,",,,",CALLE,AGUSTIN DE ITURBIDE,7,13,9,21,01:09 p. m.,Verdadero,Verdadero,3,contusa,4 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.965906,-102.3453,2134
252288553,0,30907,ROBO PERSONA,MARIPOSA,11,24/11/2025,48,1,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,SANTA ELENA,NA,NA,",,,",AVENIDA,POLIDUCTO,3,15,28,21,03:28 p. m.,Falso,Falso,9,ninguna,5 PERSONAS,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,"14,29","bicicleta,cartera",0,0,Falso,1,2,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.907707,-102.25,2135
252291483,0,30907,ROBO PERSONA,ND,11,24/11/2025,48,1,1,FRACCIONAMIENTO,EL PUERTECITO,407,407,CALLE,PUERTO CABO SAN LUCAS,NA,NA,",,,",CALLE,PUERTO COATZACOALCOS,3,23,28,24,11:08 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,"3,12","celular,ropa",0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.937615,-102.2461,2136
242211113,0,30422,ROBO PERSONA,ND,11,23/11/2025,47,7,2,FRACCIONAMIENTO,LOS ALAMOS,772,772,CALLE,AZTECA,NA,NA,",,,",CALLE,16 DE SEPTIEMBRE,7,17,1,22,05:01 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,ND,8,1,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,4,0,NA,NA,0,NA,1,ND,NO,ND,22.094208,-102.0731,2137
114221114,0,30422,ROBO PERSONA,MARIPOSA,11,18/11/2025,47,2,11,FRACCIONAMIENTO,REVOLUCION,1310,1310,CALLE,ALDAMA SUR,NA,NA,"302,,,",CALLE,EMILIO CARRANZA ORIENTE,7,20,1,23,08:01 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,ND,22.077474,-102.2709,2138
252293110,0,30904,ROBO PERSONA,ND,11,24/11/2025,48,1,11,FRACCIONMAMIENTO,LA RIBERA,1340,1340,AVENIDA,LA RIBERA,NA,NA,"1503,,,",CALLE,RIBERA DE CHAPALA,7,10,2,20,10:02 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,11000,Falso,1,13,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.956999,-102.2543,2139
252296973,0,30421,ROBO PERSONA,ND,11,25/11/2025,48,2,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,NOTICIEROS,NA,NA,",,,",CALLE,VOCEADORES,5,21,8,23,09:08 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE PANTS CHAMARRA COLOR NEGRO EN EL CACHETE DERECHO TIENE UN TATUAJE EDAD APROX 18 AÑOS,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,2000,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.853174,-102.2479,2140
252297157,0,30421,ROBO PERSONA,ND,11,25/11/2025,48,2,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,DE LA CONVENCION DE 1914 SUR,NA,NA,",,,",CALLE,REPUBLICA DE BRASIL,2,21,57,24,09:57 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE SHORT MEZCLILLA PLAYERA BLANCA,N,H,H,8,0,N,N,0,0,Falso,0,BICICLETA,BICICLETA COLOR NEGRA,"3,28,29","celular,dinero,cartera",1100,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.86622,-102.2996,2141
252297759,0,30422,ROBO PERSONA,MARIPOSA,11,25/11/2025,48,2,1,COLONIA,TALAMANTES PONCE,510,510,BOULEVARD,LUS DONALDO COLOSIO,NA,NA,",,,",AVENIDA,INDEPENDENCIA,6,20,0,23,08:00 p. m.,Falso,Falso,9,ninguna,1 PERSONA,ND,H,H,8,0,N,N,0,0,Falso,0,COCHE,COCHE CHEVROLET MATIZ COLOR BLANCO MODELO 2013 PLACAS ABF613F,14,bicicleta,0,5000,Falso,1,1,4856,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.925455,-102.2978,2142
252279558,0,50305,ROBO PERSONA,ND,11,23/11/2025,47,7,1,FRACCIONAMIENTO,SOLIDARIDAD III,194,194,CALLE,JOSE JOAQUIN HERRERA,NA,NA,"155,,,",CALLE,ISAAC DIAZ DE LEON,5,10,37,20,10:37 a. m.,Falso,Falso,9,ninguna,1 HOMBRE CONDUCTOR DE TAXI,ND,H,H,8,0,N,N,0,0,Falso,0,TAXI,NISSAN TSURU COLOR ROJO NUMERO ECO 218,"26,52","bolso,alimentos",0,0,Falso,1,13,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.85541,-102.25,2143
252264626,0,50305,ROBO PERSONA,ND,11,21/11/2025,47,5,1,NO APLICA,DESARROLLO ESPECIAL BULEVAR A ZACATECAS,609,609,BOULEVARD,A ZACATECAS,NA,NA,",,,",BOULEVARD,LUIS DONALDO COLOSIO,3,10,17,20,10:17 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,2,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.924115,-102.2914,2144
252294099,0,30904,ROBO PERSONA,ND,11,25/11/2025,48,2,1,FRACCIONAMIENTO,VILLAS DE LA CANTERA,546,546,CALLE,DEL CRATER,NA,NA,"230,,,",CALLE,DE LA LADERA,2,13,32,21,01:32 p. m.,Falso,Falso,9,ninguna,1 MUJER,ND,M,H,5,0,N,N,0,0,Falso,0,N,N,40,tarjeta,0,0,Falso,1,2,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.852076,-102.3331,2145
252297106,0,30904,ROBO PERSONA,ND,11,21/11/2025,47,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,JOSE CONTRERAS ESPARZA,NA,NA,"104,,,",AVENIDA,JOSE DE JESUS GONZALEZ GARCIA,3,27,0,27,sin datos,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,COCHE,COCHE VW JETTA COLOR BLANCO,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.929073,-102.2515,2146
252301757,0,30422,ROBO PERSONA,ND,11,26/11/2025,48,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,CELESTINO LOPEZ SANCHEZ,NA,NA,",,,",CALLE,FRANCISCO ARMENGOL,3,17,26,22,05:26 p. m.,Falso,Verdadero,1,cortante,1 HOMBRE VISTE CHALECO GRIS PANTALON GRIS RAPADO DE LA CABEZA 1 MUJER VISTE CHALECO AMARILLO,ND,A,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,15000,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,HOMBRE,21.940007,-102.2547,2147
252303662,0,30421,ROBO PERSONA,ND,11,26/11/2025,48,3,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1114,1114,CALLE,NARCISO PERALES AVILA,NA,NA,"1405,,,",CALLE,FELIPE ANGELES,7,21,43,24,09:43 p. m.,Falso,Falso,9,ninguna,2 HOMBRES UNO DE ELLOS TRAE UNA GORRA COLOR NEGRO ELOTRO GORRA AZUL,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,3000,Falso,1,1,0,NA,NA,0,NA,1,TRANSTIANDO,NO,HOMBRE,22.14144,-102.2868,2148
252303997,0,30421,ROBO PERSONA,ND,11,26/11/2025,48,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,CALLE,JESUS REYES,NA,NA,",,,",CALLE,ANDRES LOPEZ,3,22,50,24,10:50 p. m.,Falso,Verdadero,1,cortante,2 HOMBRES UNO VISTE PLAYERA COLOR VERDE PANTALON NEGRO,NA,H,H,8,0,N,N,0,0,Falso,0,N,N,"3,28,29,53","celular,dinero,cartera,casco",2300,2300,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.924418,-102.2661,2149
252304983,0,30422,ROBO PERSONA,ND,11,27/11/2025,48,4,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,AVENIDA,TECNOLOGICO,NA,NA,",,,",AVENIDA,POLIDUCTO,5,6,26,19,06:26 a. m.,Falso,Verdadero,8,otras,2 HOMBRES,ND,H,M,8,0,N,N,0,0,Falso,0,VEHICULO,VEHICULO,28,dinero,1200,1200,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.866689,-102.2421,2150
542211017,0,30422,ROBO PERSONA,MARIPOSA,11,26/11/2025,48,3,5,CONDOMINIO,RUISEÑORES,1022,1022,AVENIDA,RUISEÑORES,NA,NA,",,,",CALLE,N,7,21,20,23,09:20 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,JESUS SALAS ESPARZA,H,H,8,1,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,4,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.966386,-102.3299,2151
252300707,0,50102,ROBO PERSONA,DESPENSA,11,26/11/2025,48,3,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,DOROTEO ARANGO,NA,NA,",,,",CALE,ANTONIO DIAZ SOTO Y GAMA,2,14,50,21,02:50 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.853639,-102.3053,2152
252307312,0,30422,ROBO PERSONA,ND,11,27/11/2025,48,4,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,INGENIERO PASTOR ROUAIX,NA,NA,"307,,,",AVENIDA,DE LA CONVENCION,2,15,11,21,03:11 p. m.,Falso,Falso,9,ninguna,2 MUJERES UNA VISTE BLUSA BLANCA CON RAYAS,ND,M,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.850112,-102.3056,2153
252308903,0,30422,ROBO PERSONA,ND,11,27/11/2025,48,4,5,COLONIA,LOS ARROYITOS,1046,1046,CALLE,JULIO CADENA,NA,NA,"605,,,",CALLE,BENIGNO CHAVEZ,7,19,58,23,07:58 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE CAMISA AZUL PANTALON MEZCLILLA GORRA NEGRA,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,2500,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,MUJER,21.965499,-102.341,2154
252309648,0,30422,ROBO PERSONA,ND,11,27/11/2025,48,4,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,SANTA ELENA,NA,NA,",,,",CALLE,SIERRA MADRE DEL SUR,3,22,0,24,10:00 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,EL PELUSAS,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.907587,-102.2504,2155
252310013,0,30421,ROBO PERSONA,ND,11,27/11/2025,48,4,1,FRACCIONAMIENTO,LOMAS DE VISTABELLA II,366,366,CALLE,VISTA DEL SOLSTICIO,NA,NA,"112,,,",CALLE,VISTA DE LAS ESTRELLAS,5,23,16,24,11:16 p. m.,Falso,Verdadero,3,contusa,1 HOMBRE 1 MUJER,CLAUDIA,A,H,8,0,N,N,0,0,Falso,0,N,N,"28,29","dinero,cartera",6000,6000,Falso,1,2,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.842343,-102.264,2156
252315575,0,30422,ROBO PERSONA,ND,11,28/11/2025,48,5,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,JOSE MARIA BOCANEGRA,NA,NA,"1210,,,",CALLE,TENIENTE CORONEL MACARIO SARABIA,2,21,54,24,09:54 p. m.,Falso,Falso,9,ninguna,4 HOMBRES,CRISTIAN ALFREDO SOLIS GAMEZ 30 AÑOS,H,H,8,1,N,N,0,0,Falso,0,N,N,3,celular,0,3000,Falso,1,4,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.85407,-102.3247,2157
252316571,0,30422,ROBO PERSONA,MARIPOSA,11,29/11/2025,48,6,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,CALLE,LUCERO,NA,NA,",,,",CALLE,OSA MENOR,3,0,9,25,12:09 a. m.,Falso,Falso,9,ninguna,1 mujer,ND,M,H,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Falso,1,0,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.900409,-102.2804,2158
252320458,0,30422,ROBO PERSONA,ND,11,29/11/2025,48,6,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,BOULEVRAD,GUADALUPANO,NA,NA,",,,",CALLE,SIERRA DE SAN BERNARDINO,3,16,10,22,04:10 p. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,39,sin datos,0,0,Falso,1,13,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.90887,-102.2554,2159
252320672,0,30421,ROBO PERSONA,ND,11,29/11/2025,48,6,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,DOCTOR SALVADOR GALLARDO,NA,NA,",,,",CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,2,15,42,22,03:42 p. m.,Falso,Falso,1,punzante,2 HOMBRES UNO VISTE PLAYERA BLANCA PANTALON NEGRO CACHUCHA GRIS EL OTRO CAMISA DE TIRANTES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,26,bolso,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADP,NO,HOMBRE,21.848462,-102.3235,2160
252320903,0,30422,ROBO PERSONA,ND,11,29/11/2025,48,6,1,RACCIONAMIENTO,ESPAÑA,171,171,AVENIDA,AGUASCALIENTES PONIENTE,NA,NA,",,,",CALLE,ARAGON,2,17,16,22,05:16 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,EL MUÑECO Y EL MOCOSO,H,H,8,1,N,N,0,0,Falso,0,N,N,"3,28","celular,dinero",2000,2000,Falso,1,4,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.865448,-102.3175,2161
252323081,0,30421,ROBO PERSONA,ND,11,29/11/2025,48,6,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,SIERRA DE ALCUBIRRE,NA,NA,"503,B,,",CALLE,MONTE KENIA,3,23,7,24,11:07 p. m.,Falso,Verdadero,3,contusa,10 PERSONAS,ND,ND,M,5,0,N,N,0,0,Falso,0,N,N,"26,28,29","bolso,dinero,cartera",2000,2000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,ND,21.936954,-102.2654,2162
252324038,0,30422,ROBO PERSONA,ND,11,30/11/2025,48,7,1,COLONIA,FATIMA,503,503,CALLE,SAN MIGUEL AEL ALTO,NA,NA,"607,,,",CALLE,SAN JUAN DE LOS LAGOS,6,0,55,25,12:55 a. m.,Falso,Falso,9,ningna,3 HOMBRES,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,TRANSITANDO,NO,MUJER,21.909208,-102.3095,2163
252329583,0,30422,ROBO PERSONA,ND,11,30/11/2025,48,7,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,HACIENDA DE OJOCALIENTE,4,19,27,23,07:27 p. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE CAMISA GRIS GORRA NEGRA,ND,H,H,8,0,N,N,0,0,Falso,0,BICICLETA,BICICLETA BMX,3,celular,0,10000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.887052,-102.2509,2164
252332461,0,30421,ROBO PERSONA,ND,12,01/12/2025,49,1,3,COLONIA,LIBERAL,785,785,CALLE,PONCIANO ARRIAGA,NA,NA,",,,",CALLE,VALENTIN GOMEZ FARIAS,7,2,55,25,02:55 a. m.,Falso,Verdadero,3,contusa,2 HOMBRES,EL PANDA Y EL CUBO,H,H,8,0,N,N,0,0,Falso,0,CAMIONETA,CAMIONETA CHEVROLET SILVERADO COLOR GRIS CABINA Y MEDIA,"3,28","celular,dinero",9500,9500,Falso,1,2,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.841052,-102.7182,2165
252333263,0,30422,ROBO PERSONA,ND,12,01/12/2025,49,1,1,FRACCIONAMIENTO,OJOCALIENTE I,190,190,AVENIDA,AGUASCALIENTES ORIENTE,NA,NA,",,,",CALLE,COTORINAS,4,6,20,19,06:20 a. m.,Falso,Falso,9,ninguna,1 HOMBRE VISTE SUDADERA NEGRA,ND,H,M,8,0,N,N,0,0,Falso,0,BICICLETA,BICICLETA,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,MUJER,21.882766,-102.2587,2166
252315442,0,30446,ROBO PERSONA,ND,11,28/11/2025,48,5,1,FRACCIONAMIENTO,LA ESTRELLA,207,207,CALLE,ACUARIO,NA,NA,"201,,,",CALLE,CAN MAYOR,3,21,38,24,09:38 p. m.,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.902991,-102.2765,2167
252315546,0,30446,ROBO PERSONA,MARIPOSA,11,28/11/2025,48,5,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,GENERAO FRANCISCO MURGUIA,NA,NA,"422,,,",CALLE,GENERAL LUIS MOYA,2,21,31,24,09:31 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,14,bicicleta,0,0,Verdadero,1,10,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.847617,-102.3047,2168
252317587,0,10208,ROBO PERSONA,ND,11,29/11/2025,48,6,5,RANCHO,RANCHO SECO,1064R,0,AVENIDA,CIRCUNVALACION A SOLIDARIDAD,NA,NA,",,,",AVENIDA,CONSTITUCION,7,4,46,26,04:46 a. m.,Falso,Verdadero,1,cortante,2 HOMBRES,EL ZORRILLO Y EL CHIVO,H,H,8,0,N,N,1,0,Verdadero,0,N,N,"3,28","celular,dinero",600,600,Falso,1,1,0,NA,NA,0,NA,1,ND,NO,HOMBRE,21.975168,-102.3509,2169
252318990,0,30446,ROBO PERSONA,ND,11,29/11/2025,48,6,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,1311,1311,CALLE,FRANCISOC ROMO JIMENEZ,NA,NA,",,,",AAVENIDA,JUAREZ SUR,7,0,23,25,12:23 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,37000,Falso,1,13,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,22.072274,-102.2739,2170
252320945,0,30446,ROBO PERSONA,ND,11,29/11/2025,48,6,1,FRACCIONAMIENTO, SOLIDARIDAD II,193,193,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,TECNOLOGICO,5,17,25,22,05:25 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,3,celular,0,0,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.867526,-102.2443,2171
252322268,0,30446,ROBO PERSONA,ND,11,29/11/2025,48,6,1,COLONIA,ALTAVISTA,234,234,CALLE,CARLOS BARRON,NA,NA,",,,",CALLE,J GOMEZ PORTUGAL,6,21,15,23,09:15 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,TAXI,TAXI COLOR ROJO PLACAS A205AAD COLOR ROJO,3,celular,0,4000,Falso,1,1,0,NA,NA,0,NA,1,PARADO,NO,HOMBRE,21.894106,-102.3059,2172
