FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,RANGO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,DETENIDO,DET_SPM,MOT_DET,LESION_PR,LESION_AFE,CAT_SOSP,SEXO_AGRE,SEXO_AFECT,LESIONADO,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,GIRO_NEG,VEH_AFEC,OID,LONG,LAT
252097084,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-28,44,2,1,FRACCIONAMIENTO,ESPAÑA,171,171,CALLE,ARAGON,0,0,"225,,,",AVENIDA,AGUASCALIENTES,2,4,51,04:51,26,false,true,2,PUNZANTE,1 SUJETO SUDADERA CAMUFLAGEADA EXPANSIONES EN LAS OREJAS,ND,0,0,0,0,0,10,0,H,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,IN DRIVER,"DODGE, ATTITUD, 2024, GRIS",160,-102.31677088,21.86501771
252097123,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-28,44,2,1,COLONIA,VICENTE GUERRERO,489,489,CALLE,MORELOS,0,NA,",,,",AVENIDA,DE LOS MAESTROS,2,5,36,05:36,26,false,true,3,CONTUSA,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,29","CELULAR, CARTERA",50,0,false,1,1,0,DIDI,ND,161,-102.32038652,21.84636816
252113810,0,30425,ROBO EN TRANSPORTE PUBLICO,10,2025-10-30,44,4,1,FRACCIONAMIENTO,SOLIDARIDAD I,459,459,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,SALUD,4,18,50,18:50,22,false,true,3,CONTUSA,"1 HOMBRE,1 MUJER",ND,0,0,0,0,0,10,HM,H,0,false,0,N,N,"28,31,38","DINERO, MOCHILA, OTROS",5000,5000,false,1,1,0,TAXI 2910,ND,162,-102.24466441,21.87018488
252109510,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-30,44,4,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,GENERAL FEDERICO MONTES,0,NA,"121,,,",CALLE,MARIANO AZUELA,2,0,11,00:11,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,55,false,1,0,0,UBER,"CHEVROLET, ONIX,NEGRO",163,-102.31064120,21.85438068
252122173,0,30426,ROBO EN TRANSPORTE PUBLICO,10,2025-10-31,44,5,1,COLONIA,NORIAS DEL PASO HONDO,656,656,CALLE,MANGO,0,NA,",,,",CALLE,HORTENCIA,4,22,46,22:46,24,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,250,250,false,1,1,0,PLATAFORMA,ND,164,-102.20381447,21.85780727
252129689,0,30426,ROBO EN TRANSPORTE PUBLICO,11,2025-11-01,44,6,1,COLONIA,SAN JOSE DEL ARENAL,124,124,CALLE,TEPEZALA,0,NA,",,,",CALLE,PABELLON DE ARTEAGA,6,22,0,22:00,24,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,44,44,false,1,1,0,TAXI 1673,BLANCO,165,-102.30303683,21.90791306
252137736,0,30426,ROBO EN TRANSPORTE PUBLICO,11,2025-11-02,44,7,1,FRACCIONAMIENTO,OBRAJE,518,518,CALLE,LANCEROS DE AGUASCALIENTES,0,NA,",,,",AVENIDA,LAS AMERICAS,2,21,17,21:17,23,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,0,H,H,0,false,0,NN,N,36,PAGO CARRERA,0,0,false,1,4,0,PLATAFORMA,"NISSAN, MARCH, BLANCO, ABR351E",166,-102.30047679,21.87358714
252145590,0,30426,ROBO EN TRANSPORTE PUBLICO,11,2025-11-04,45,2,1,FRACCIONAMIENTO,CIRCUNVALACION NORTE,243,243,PROLONGACION,LIBERTAD,0,NA,",,,",CALLE,ABEDUL,6,1,38,01:38,25,false,false,9,NINGUNA,2 SUJETOS,ND,2,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,PLATAFORMA,"NISSAN, VERSA, NARANJA, ABY252E",167,-102.30163354,21.90145351
252153140,0,30426,ROBO EN TRANSPORTE PUBLICO,11,2025-11-05,45,3,1,ZONA,ZONA CENTRO,501,501,CALLE,JOSE MARIA MORELOS,0,NA,",,,",CALLE,GUZMAN,1,12,38,12:38,21,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,ND,168,-102.29626717,21.88640000
252199335,0,30426,ROBO EN TRANSPORTE PUBLICO,11,2025-11-12,46,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,FELIPE DE UREÑA,0,NA,",,,",CALLE,TEOFILO ROMO LOPEZ,3,2,42,02:42,25,false,false,9,NINGUNO,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,101,101,false,1,4,0,PLATAFORMA,"RENAULT, KWID, GRIS",169,-102.25378926,21.93146937
252243911,0,30425,ROBO EN TRANSPORTE PUBLICO,11,2025-11-18,47,2,1,COMUNIDAD,BUENAVISTA DE PEÑUELAS,48,48,CALLE,REFORMA,0,NA,",,,",CALLE,LIBERTAD,2,1,34,01:34,25,false,false,4,FUEGO,VARIOS SUJETOS DE 25 AÑOS APROX,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,30","CELULAR, LLAVES",0,0,false,1,1,0,PLATAFORMA,"RENAULT, KWID, BLANCO, AEF930F",170,-102.29390475,21.71894560
252245976,0,30425,ROBO EN TRANSPORTE PUBLICO,11,2025-11-18,47,2,5,LOCALIDAD,EL LLANO,1068,1068,CALLE,ADOLFO LOPEZ MATEOS,0,NA,",,,",CALLE,PASEO DE LA NATIVIDAD,7,12,36,12:36,21,false,true,1,CORTANTE,2 SUJETOS,ND,0,0,0,0,0,10,H,M,0,false,0,N,N,3,CELULAR,0,0,false,1,1,0,PLATAFORMA,"NISSAN, VERSA, AZUL, AA755G",171,-102.31212608,21.94288132
252281861,0,30425,ROBO EN TRANSPORTE PUBLICO,11,2025-11-23,47,7,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,IXTLAHUATL,5,17,33,17:33,22,false,true,3,CONTUSA,"2 SUJETOS VESTOMENTA NEGRA, PANTALON DE MEZCLILLA",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,28,DINERO,220,220,false,1,1,0,TAXI 3788,ND,172,-102.24459549,21.86695317
252346703,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-03,49,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,AVENIDA,FEDERICO MENDEZ,0,NA,",,,",PROLONGACION,CONSTITUCIONALISTA,3,13,13,13:13,21,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 1718,ND,173,-102.26223144,21.94022535
252385546,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-09,50,2,1,COLONIA,PRIMO VERDAD,539,539,AVENIDA,AGUASCALIENTES,0,NA,",,,",AVENIDA,GUADALUPE GONZALEZ,6,11,46,11:46,20,false,false,9,NINGUNA,UN SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,60,60,false,1,1,0,TAXI,ND,174,-102.31776532,21.90946139
252392265,0,30425,ROBO EN TRANSPORTE PUBLICO,12,2025-12-10,50,3,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR III,356,356,CALLE,LOMA DE LA PLATA,0,NA,",,,",CALLE,30 DE SEPTIEMBRE,5,15,59,15:59,21,true,true,1,CORTANTE,BRYAN JOSE RAMIREZ RAMIREZ,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,true,1,0,0,TAXI,ND,175,-102.25877054,21.85007600
252400886,0,30425,ROBO EN TRANSPORTE PUBLICO,12,2025-12-12,50,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,MONTE GESSI,0,NA,",,,",PROLONGACION,CONSTITUCIONALISTA,3,1,26,01:26,25,false,true,10,SIN DATOS,4 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,3,CELULAR,0,0,false,0,0,0,TAXI,ND,176,-102.26263556,21.94014724
252413148,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-13,50,6,5,COLONIA,EL TORITO,1071,1071,AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,0,NA,",,,",CALLE,PRIMERO DE MARZO,7,19,54,19:54,23,false,false,9,NINGUNO,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,136,136,false,1,0,0,TAXI 3156,ND,177,-102.35422332,21.96648998
252422844,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-15,51,1,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,LUCA,0,NA,",,,",CALLE,MODENA,5,1,26,01:26,25,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,350,350,false,1,1,0,PLATAFORMA,"VIRTUS, GRIS",178,-102.27316586,21.81263270
252420554,0,30425,ROBO EN TRANSPORTE PUBLICO,12,2025-12-14,50,7,1,FRACCIONAMIENTO,VILLAS DE NUESTRA SEÑORA DE LA ASUNCION SECTOR ESTACION,354,354,TERRACERIA,TERRACERIA UNIVERSIDAD METROPOLITANA,0,NA,",,,",AVENIDA,GERONIMO DE LA CUEVA,3,17,30,17:30,22,false,true,3,CONTUSA,3 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,29,28,30","CELULAR, CARTERA, DINERO, LLAVES",5000,0,false,1,1,0,DIDI,"KWID, NEGRO",179,-102.24898167,21.94209267
252376420,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-07,49,7,1,FRACCIONAMIENTO,PUESTA DEL SOL,341,341,BOULEVARD,ADOLFO RUIZ CORTINES,0,NA,",,,",AVENIDA,ABELARDO L RODRIGUEZ,6,20,59,20:59,23,false,false,9,NINGUNA,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,143,143,false,1,55,0,UBER,"BMW, NEGRO",180,-102.33419849,21.87393017
252440871,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-17,51,3,1,COLONIA,MACIAS ARELLANO,608,608,CALLE,CAMINO AL COBANO,0,NA,",,,",CALLE,A,3,22,23,22:23,24,false,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,70,70,false,1,4,0,UBER,ND,181,-102.28181368,21.90576847
252435594,0,30425,ROBO EN TRANSPORTE PUBLICO,12,2025-12-17,51,3,5,LOCALIDAD,TEPETATES,992,992,CALLE,BENITO JUAREZ,0,NA,",,,",CALLE,LAS FLORES,7,5,5,05:05,26,false,true,10,SIN DATOS,2,2 HOMBRES 1 MUJER,0,0,0,0,0,10,HM,H,0,false,0,ND,ND,3,CELULAR,0,5000,false,1,1,0,PLATAFORMA,"RENAULT, BLANCO, AFN969",182,-102.32123796,21.95280652
252432751,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-16,51,2,1,CONDOMINIO,RESIDENCIAL PULGAS PANDAS NORTE,132,132,AVENIDA,AGUASCALIENTES,0,NA,",,,",AVENIDA,INDEPENDENCIA,6,18,6,18:06,22,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28,36","CELULAR, DINERO, PAGO CARRERA",0,0,false,1,1,0,UBER,ND,183,-102.29981611,21.91605266
252454527,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-20,51,6,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE CIENEGA GRANDE,0,NA,",,,",CALLE,PASEOS DE SAN JOSE DE GRACIA,7,1,16,01:16,25,true,false,9,NINGUNA,1 SUJETO,ND,1,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,UBER,"LOGAN, GRIS, AAF901G",184,-102.29655193,21.96507463
252463968,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-21,51,7,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,SIERRA DE JAUREZ,0,NA,",,,",CALLE,SIERRA MIL CRUCES,3,2,49,02:49,25,false,false,9,NINGUNA,2 SUJETOS,ND,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,200,200,false,1,1,0,PLATAFORMA,ND,185,-102.25356818,21.91208290
252453372,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-19,51,5,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,627,CALLE,JULIO DIAZ TORRES,0,NA,",,,",CALLE,JESUS RIVERA FRANCO,5,22,12,22:12,24,false,false,9,NINGUNO,1 MUJER,ND,0,0,0,0,0,10,M,H,0,false,0,TRAILER,TRAILER,36,PAGO CARRERA,0,0,false,1,1,0,TAXI,ND,186,-102.28032613,21.84255573
252498702,0,30425,ROBO EN TRANSPORTE PUBLICO,12,2025-12-25,52,4,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CANARIO,2,11,57,11:57,20,false,true,1,CORTANTE,"1 SUJETO, 35 AÑOS, MORENO, TATUADO",ND,0,0,0,0,0,10,H,H,0,false,0,N,N,"3,28","CELULA, DINERO",700,700,false,1,1,0,TAXI 2256,"NISSAN, MARCH, BLANCO",187,-102.29913709,21.84486166
252494016,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-25,52,4,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,MARIA DE LOURDES FEMAT MORONES,0,NA,",,,",AVENIDA,RODOFLO LANDEROS GALLEGOS,4,0,36,00:36,25,true,false,9,NINGUNA,1 MUJER,ND,1,0,0,0,0,10,M,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,4,0,TAXI 4086,ND,188,-102.25597400,21.90149486
252449722,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-25,52,4,1,FRACCIONAMIENTO,HACIENDA SAN MARTIN,637,637,CALLE,HACIENDA LLAS CAPILLAS,0,NA,",,,",CALLE,CARLOS SALINAS DE GORTARI,5,6,12,06:12,19,false,false,9,NINGUNA,1 SUJETO,ND,0,0,0,0,0,0,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,PALTAFORMA,"SUZUKI, BLANCO",189,-102.27385965,21.79489722
252516895,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-27,52,6,11,COLONIA,MACARIO J GOMEZ,1334,1334,CALLE,DEL POZO,0,NA,",,,",CALLE,DEL FAROL,7,21,33,21:33,24,false,false,9,NINGUNA,ND,ND,0,0,0,0,0,10,ND,H,0,false,0,ND,ND,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 4130,ND,190,-102.25301990,21.97623417
252478478,0,30426,ROBO EN TRANSPORTE PUBLICO,12,2025-12-22,52,1,1,CONDOMINIO,TROJES DE SAN CRISTOBAL,1089,1089,AVENIDA,TROJE SAN CRISTOBAL,0,NA,",,,",CALLE,TROJE JALTOMATE,6,22,12,22:12,24,false,false,9,NINGUNA,1,SUJETO,0,0,0,0,0,10,H,H,0,false,0,N,N,36,PAGO CARRERA,0,0,false,1,1,0,TAXI 1915,"NISSAN, MARCH, BLANCO",191,-102.30681394,21.94418510
