FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
250250783,0,30403,AUTOPARTES,2,2025-02-08,6,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,PAULA DE JESUS JIMENEZ,4,20,16,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"29,27,28","Cartera, documentos,dinero",1000.00000,0.000000,false,4,1,AUTOMOVIL,CHEVROLET,BEAT,1,1,0,955,-102.25529244,21.90401901
250245449,0,30404,AUTOPARTES,2,2025-02-08,6,6,8,COLONIA,1 DE AGOSTO,1213,1213,CALLE,GENERAL VICENTE GUERRERO,0,NA,"106,,,",CALLE,MIGUEL HIDALGO Y COSTILLA,7,0,0,27,Sin datos,true,false,9,Ninguna,2 HOMBRES,"CAMISA A CUADROS VERDES, CACHUCHA ROJA",H,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,ND,ND,1,13,0,956,-102.41462980,22.14476800
250255308,0,30403,AUTOPARTES,2,2025-02-09,6,7,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,220,CALLE,LICENCIADO FRANCISCO RAMIREZ MARTINEZ,0,NA,",,,",CALLE,GOLBERTO LOPEZ VELARDE,3,0,0,4,19:00-23:59,false,false,9,Ninguna,VARIOS VECINOS,VECINOS,H,H,6,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,CAMIONETA,CHEVROLET,S10,1,1,0,957,-102.25214684,21.91680886
250258482,0,30403,AUTOPARTES,2,2025-02-09,6,7,1,ZONA,ZONA CENTRO,501,501,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,JUAN DE MONTORO,1,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"5,38","Equipo de sonido de casa, otros",0.00000,5000.000000,false,4,1,AUTOMOVIL,CHEVROLET,MATIZ,1,1,0,958,-102.29217954,21.88111671
250262896,0,30403,AUTOPARTES,2,2025-02-10,7,1,1,COLONIA,MIRAVALLE,239,239,CALLE,JOSE MARIA AVILA,0,NA,"304,,,",AVENIDA,FUNDICION,6,0,0,6,06:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,29,40,28,27","Mochila, carpeta, tarjetas, dinero, documentos",500.00000,0.000000,false,4,1,AUTOMOVIL,CHEVROLET,SPARK,1,23,3850,959,-102.31002429,21.89360814
250263496,0,30403,AUTOPARTES,2,2025-02-10,7,1,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,CALLE,REPUBLICA DE ARGENTINA,0,NA,",,,",CALLE,REPUBLICA DE PANAMA,2,12,0,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,28,38","Autoestereo, otros, dinero",300.00000,0.000000,false,4,3,AUTOMOVIL,DODGE,ATTITUDE,1,1,0,960,-102.29687488,21.86644361
250222095,0,30403,AUTOPARTES,2,2025-02-04,6,2,1,FRACCIONAMIENTO,GOMEZ,237,237,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,GUADALUPE,6,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,ND,ND,1,1,0,961,-102.31206615,21.88564615
250226601,0,30403,AUTOPARTES,2,2025-02-05,6,3,1,FRACCIONAMIENTO,INSURGENTES,161,161,CALLE,JOSE ISABEL ROBLES,0,NA,",,,",AVENIDA,DE LA CONVENCION,2,8,46,19,06:00-08:59,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,49,Ninguna,0.00000,0.000000,false,4,5,AUTOMOVIL,CHEVROLET,ASTRA,1,1,0,962,-102.30455431,21.85091650
250227663,0,30411,AUTOPARTES,2,2025-02-05,6,3,1,NO APLICA,DESARROLLO ESPECIAL VILLASUNCION,467,467,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,SIGLO XXI,5,12,41,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,963,-102.29179933,21.84856775
250227714,0,30403,AUTOPARTES,2,2025-02-05,6,3,5,COLONIA,CENTRO,938,938,CALLE,GUZMAN,0,NA,",,,",CALLE,HEROE DE NACOZARI,7,13,0,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,ND,ND,4,13,0,964,-102.34236360,21.96049360
250232619,0,30411,AUTOPARTES,2,2025-02-06,6,4,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,CALLE,CANARIO,0,NA,",,,",ANDADOR,AVESTRUZ,2,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,6,0,965,-102.29993304,21.85231966
250239230,0,30403,AUTOPARTES,2,2025-02-07,6,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,CULTURA HUICHOL,0,NA,"105,4,,",AVENIDA,RODOLFO LANDEROS GALLEGOS,3,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,COUGAR,ND,1,1,0,966,-102.24072881,21.90655264
250239863,0,30411,AUTOPARTES,2,2025-02-07,6,5,1,BARRIO,BARRIO SAN MARCOS,85,85,CALLE,MANUEL M PONCE,0,NA,",,,",CALLE,JOSE GUADALUPE POSADA MUÑOZ,1,10,25,20,09:00-11:59,true,false,9,Ninguna,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,"31,2,27,22","Mochila, computo,documentos, autoestereo",0.00000,33000.000000,false,4,3,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,0,967,-102.30628742,21.87848703
250186279,250188727,30411,AUTOPARTES,1,2025-01-30,5,4,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,CARLOS SAGREDO,0,NA,"2104,,,",CALLE,SAN JOSE,6,0,0,3,12:00-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"26,28,38,3","Bolso, dinero, otros, celular",14000.00000,18000.000000,false,1,2,CAMIONETA,VOLKSWAGEN,TERAMONT,23,1,3821,968,-102.31107507,21.89935424
250187891,0,30403,AUTOPARTES,1,2025-01-30,5,4,1,FRACCIONAMIENTO,SAN CAYETANO,591,591,CALLE,SAN CLEMENTE,0,NA,",,,",CALLE,SAN COSME,6,16,23,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,ND,ND,1,2,0,969,-102.30866880,21.90059586
250196804,0,30403,AUTOPARTES,1,2025-01-31,5,5,1,COLONIA,DEL CARMEN,236,236,CALLE,BENJAMIN DE LA MORA,0,NA,",,,",CALLE,SAN CARLOS,1,0,0,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"12,2,31","Ropa, computo, mochila",0.00000,0.000000,false,4,1,AUTOMOVIL,CHRYSLER,STRATUS,1,23,3826,970,-102.30169990,21.88773687
250199814,0,30411,AUTOPARTES,2,2025-02-01,5,6,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,75,CALLE,VILLA CONSTITUCION,0,NA,"219,,,",CALLE,FEDERICO MENDEZ,3,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,Heramienta,0.00000,25000.000000,false,1,1,CAMIONETA,FORD,RANGER,1,1,0,971,-102.24914274,21.92624040
250200877,0,30403,AUTOPARTES,2,2025-02-01,5,6,1,COLONIA,OBRAJE,518,518,CALLE,HEROES DE CHALPUTEPEC,0,NA,"115,,,",CALLE,HERMENEGILDO GALEANA SUR,1,0,0,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"12,2,31","Mochila, ropa, computo",0.00000,0.000000,false,4,1,AUTOMOVIL,CHRYSLER,STRATUS,1,23,3826,972,-102.29662781,21.87769154
250203253,0,30403,AUTOPARTES,2,2025-02-01,5,6,1,COLONIA,FERRONALES,669,669,AVENIDA,MANUEL GOMEZ MORIN,0,NA,",,,",AVENIDA,GABRIELA MISTRAL,4,0,0,23,19:00-21:29,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23,11","Autoestereo, equipo de sonido, herramienta",0.00000,0.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,973,-102.28392820,21.89415404
250207581,0,30411,AUTOPARTES,2,2025-02-02,5,7,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,585,585,CALLE,PEGASO,0,NA,"307,,,",CALLE,CRUZ DEL SUR,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"24,23","Bateria, equipo de sonido",0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,23,3829,974,-102.26646093,21.87104613
250207845,0,30403,AUTOPARTES,2,2025-02-02,5,7,5,COLONIA,EJIDAL,926,926,AVENIDA,CONSTITUCION,0,NA,",,,",CALLE,FRANCISCO VILLA,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,NISSAN,PLATINA,1,2,0,975,-102.35120880,21.96576038
250213547,0,30403,AUTOPARTES,2,2025-02-03,6,1,1,ZONA,ZONA CENTRO,501,501,CALLE,HOSPITALIDAD,0,NA,",,,",CALLE,JOSE MARIA MORELOS,1,2,9,25,00:00-02:59,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,1,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,4,5,AUTOMOVIL,MAZDA,ND,1,4,0,976,-102.29458393,21.88233081
250214856,0,30403,AUTOPARTES,2,2025-02-03,6,1,1,FRACCIONAMIENTO,ARROYO EL MOLINO,349,349,BOULEVARD,A ZACATECAS,0,NA,",,,",PROLONGACION,ARTICULO 12,3,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,12,Ropa,0.00000,0.000000,false,4,1,AUTOMOVIL,CHEVROLET,MALIBU,1,13,0,977,-102.28977692,21.93500774
250129739,0,30606,AUTOPARTES,1,2025-01-21,4,2,1,COLONIA,GREMIAL,613,613,CALLE,20 DE NOVIEMBRE,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 NORTE,6,12,49,21,12:00-15:29,true,false,9,Ninguna,2 HOMBRES,EMPLEADO,H,H,2,2,ND,ND,0,0,false,0,N,N,"29,28,12","Cartera, dinero, ropa",0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,999,0,978,-102.28932346,21.90117137
250174341,0,30411,AUTOPARTES,1,2025-01-28,5,2,1,EJIDO,LOS POCITOS,565,565,CALLE,ANTONIO CARDONA,0,NA,"139,,,",PTIVADA,RIOS,6,0,0,2,06:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,6000.000000,false,2,2,CAMION,ND,ND,1,1,0,979,-102.33439970,21.92186682
250179413,0,30403,AUTOPARTES,1,2025-01-29,5,3,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,ANGEL GONZALEZ,2,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,2,Computo,0.00000,22000.000000,false,4,1,AUTOMOVIL,VOLKSWAGEN,TIGUAN,1,2,0,980,-102.29460796,21.85690700
250105586,0,50305,AUTOPARTES,1,2025-01-17,3,5,5,COLONIA,MARAVILLAS,991,991,AVENIDA,SIGLO XXI,0,NA,",,,",AVENIDA,INDEPENDENCIA,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,31,Portafolio,0.00000,0.000000,false,4,1,AUTOMOVIL,BMW,X5,1,2,0,981,-102.29693956,21.94597236
250120742,250123018,30411,AUTOPARTES,1,2025-01-19,3,7,1,FRACCIONAMIENTO,VILLA DE LA LOMA,336,336,CALLE,LOMA DEL HALCON,0,NA,"106,,,",CALLE,LOMA DE AGUILA,3,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,24","Bateria, autoestereo",0.00000,0.000000,false,1,3,AUTOMOVIL,FORD,TOPAZ,1,1,0,982,-102.24679291,21.91117287
250121190,0,30403,AUTOPARTES,1,2025-01-19,3,7,1,FRACCIONAMIENTO,CUMBRES III,674,674,CALLE,CARLOS A MADRAZO,0,NA,"101,,,",CALLE,SIERRA DE TEPEHUANES,3,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"11,38","Herramienta, otros",0.00000,0.000000,false,2,1,AUTOMOVIL,CHRYSLER,STRATUS,1,1,0,983,-102.23159900,21.92324500
250123169,0,30403,AUTOPARTES,1,2025-01-20,4,1,1,FRACCIONAMIENTO,LOMAS DEL CAMPESTRE I,123,123,CALLE,CERRO DE LA BUFA,0,NA,"206,,,",CALLE,CERRO DEL LAUREL,6,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"38,6","Otros, tecnologia",0.00000,0.000000,false,4,1,AUTOMOVIL,HONDA,MARINE,1,23,3775,984,-102.31556579,21.92283115
250130317,0,30404,AUTOPARTES,1,2025-01-21,4,2,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,AVENIDA,ÑANDU,0,NA,",,,",AVENIDA,CANARIO,2,14,27,21,12:00-15:29,true,false,9,Ninguna,4 HOMBRES,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,37,Desvalijado,0.00000,0.000000,false,5,2,CAMIONETA,ND,ND,1,2,0,985,-102.29924536,21.85079089
250131241,0,30411,AUTOPARTES,1,2025-01-21,4,2,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,627,CALLE,8E CAROLINA VILLANUEVA GARCIA,0,NA,",,,",CALLE,12N JOSE MARIA GUZMAN HERNANDEZ,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHRYSLER,NEON,1,2,0,986,-102.28529358,21.83536949
250136182,0,30403,AUTOPARTES,1,2025-01-22,4,3,1,BARRIO,GUADALUPE,502,502,CALLE,EMIALIANO ZAPATA,0,NA,"425,,,",PRIVADA,EMILIANO ZAPATA,1,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"6,38","Tecnologia, otros",0.00000,0.000000,false,3,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,987,-102.30469377,21.88247386
250138605,0,30411,AUTOPARTES,1,2025-01-22,4,3,1,FRACCIONAMIENTO,COLINAS DEL RIO,663,663,CALLE,RIO RHIN,0,NA,"334,,,",CALLE,RIO LERMA,6,0,0,1,Dias solo,false,false,9,Ninguna,FAMILIA,ND,ND,M,5,0,ND,ND,0,0,false,0,N,N,"22,23","Autoestereo, equipo de sonido",0.00000,50000.000000,false,1,2,CAMIONETA,CHEVROLET,ND,1,1,0,988,-102.32279625,21.89479769
250141203,0,30411,AUTOPARTES,1,2025-01-23,4,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,LAS AVES,0,NA,"206,,,",CALLE,JABONERA,4,13,4,21,12:00-15:29,true,false,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,2,CAMIONETA,FORD,EXPLORER,1,1,0,989,-102.25571855,21.89714120
250145382,0,30403,AUTOPARTES,1,2025-01-24,4,5,5,FRACCIONAMIENTO,LOMAS DE JESUS MARIA,1096,1096,CALLE,TULA,0,NA,"111,,,",CALLE,UXMAL,7,2,49,25,00:00-02:59,true,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,HONDA,ND,1,2,0,990,-102.34300243,21.95161319
250146157,0,30403,AUTOPARTES,1,2025-01-24,4,5,1,ZONA,ZONA CENTRO,501,501,CALLE,FRANCISCO G HORNEDO,0,NA,"445,,,",CALLE,WASCO,1,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,6,Tecnologia,0.00000,21000.000000,false,4,1,AUTOMOVIL,MAZDA,CX3,1,23,3794,991,-102.29065409,21.88058519
250148575,0,30411,AUTOPARTES,1,2025-01-24,4,5,1,ZONA,ZONA CENTRO,501,501,CALLE,WASCO,0,NA,"106,,,",CALLE,FRANCISCO G HORNEDO,1,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"22,38","Autoestereo, otros",0.00000,0.000000,false,4,2,AUTOMOVIL,FORD,ND,1,23,0,992,-102.29075608,21.88021446
250153525,0,30411,AUTOPARTES,1,2025-01-25,4,6,1,ZONA,ZONA CENTRO,501,501,CALLE,GUZMAN,0,NA,",,,",CALLE,CONDELL,1,0,0,1,Dias solio,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,47,Accesorios,0.00000,0.000000,false,5,2,MOTOCICLETA,ITALIKA 125,ND,1,1,0,993,-102.29587438,21.88664643
250153792,0,30411,AUTOPARTES,1,2025-01-25,4,6,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,LUIS ADOLFO,0,NA,",,,",CALLE,JARDIN DEL ESTUDIANTE,5,0,0,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,994,-102.29358265,21.86735063
250156191,0,30403,AUTOPARTES,1,2025-01-25,4,6,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,SIERRA DE NACOZARI,3,19,27,23,19:00-21:29,true,false,9,Ninguna,VARIOS HOMBRES,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,38","Mochila, otros",0.00000,0.000000,false,4,1,CAMION,ND,ND,1,1,0,995,-102.25947800,21.91045300
250160575,0,30446,AUTOPARTES,1,2025-01-26,4,7,1,FRACCIONAMIENTO,PARRAS,224,224,CALLE,MORROCO,0,NA,"311,,,",AVENIDA,AGUASCALIENTES NORTE,3,10,45,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,0.000000,false,3,1,CAMION,UE17,ND,1,2,0,996,-102.27805638,21.91542467
250158447,0,30411,AUTOPARTES,1,2025-01-26,4,7,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,MEZQUITAL,0,NA,",,,",CALLE,HUIZACHE,7,23,45,24,21:00-23:59,false,false,9,Ninguna,1 HOMBRE,EL HUMILLADO,ND,A,8,0,ND,ND,0,0,false,0,N,N,50,Alimentos,0.00000,0.000000,false,1,1,AUTOMOVIL,NISSAN,ND,1,13,0,997,-102.35700988,21.96764166
250159600,0,30411,AUTOPARTES,1,2025-01-26,4,7,11,FRACCIONAMIENTO,HIDALGO,1304,1304,CALLE,MARIANO MICHELENA,0,NA,"119,,,",CALLE,MELCHOR TALAMANTES,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,2,0,998,-102.26666849,22.07348384
250160516,0,30411,AUTOPARTES,1,2025-01-26,4,7,1,FRACCIONAMIENTO,PERIODISTAS,204,204,CALLE,NOTICIEROS,0,NA,"261,,,",PROLONGACION,MARIANO HIDALGO,5,0,0,1,Dias solo,false,false,9,Ninguna,1 HOMBRE,EL GATO,H,M,8,0,ND,ND,0,0,false,0,N,N,"24,28","Bateria, dinero",1000.00000,0.000000,false,1,3,CAMIONETA,CHRYSLER,VOYAGUER,1,23,3799,999,-102.24873282,21.84977830
250160627,0,30411,AUTOPARTES,1,2025-01-26,4,7,1,COLONIA,COL SAN MARCOS,145,145,AVENIDA,DE LA CONVENCION DE 1914 PONIENTE,0,NA,",,,",CALLE,NAVARRETE,6,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,3,29,38","Autoestereo,celular, cartera, otros",0.00000,0.000000,false,1,3,CAMIONETA,CHEVROLET,SILVERADO,1,6,0,1000,-102.31241304,21.87785912
250160675,0,30411,AUTOPARTES,1,2025-01-26,4,7,1,COLONIA,OLIVARES SANTANA,649,649,CALLE,BENJAMIN DE LA MORA,0,NA,",,,",CALLE,AURELIO GONZALEZ,6,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,4,2,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,1,0,1001,-102.31299171,21.89403603
250160935,0,30403,AUTOPARTES,1,2025-01-26,4,7,1,FRACCIONAMIENTO,LAS AMERICAS,262,262,AVENIDA,MAHATMA GANDHI,0,NA,",,,",CALLE,REPUBLICA DOMINICANA,2,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"29,28,40","Cartera, dinero, tarjetas",3000.00000,0.000000,false,4,1,AUTOMOVIL,ND,ND,1,1,0,1002,-102.29568093,21.86693500
250168928,0,30411,AUTOPARTES,1,2025-01-27,5,1,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,JOSE ARMANDO,0,NA,",,,",CALLE,ALFONSO HUMBERTO,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,23,3804,1003,-102.29285251,21.86898420
250064517,0,50305,AUTOPARTES,1,2025-01-11,2,6,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,547,CALLE,PASEO DE YAHUALICA,0,NA,",,,",CALLE,PASEO DE LA CANTERA,2,4,1,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,38,Otros,0.00000,0.000000,false,1,1,AUTOMOVIL,NISSAN,XTRAIL,1,13,0,1004,-102.33542214,21.85796775
250077130,0,30403,AUTOPARTES,1,2025-01-13,3,1,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,530,CALLE,HACIENDA SAN IGNACIO,0,NA,",,,",CALLE,HACIENDA EL MEZQUITE,4,2,51,25,00:00-02:59,false,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,MOTOCICLETA,N,39,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,DODGE,DAKOTA,1,6,0,1005,-102.24477938,21.88703104
250083622,0,30403,AUTOPARTES,1,2025-01-14,3,2,5,COLONIA,EL CALVARIO,1044,1044,CALLE,NIAGARA,0,NA,",,,",CALLE,BENIGNO CHAVEZ,7,5,21,26,03:00-05:59,true,false,9,Ninguna,3 HOMBRES,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,ND,ND,1,13,0,1006,-102.34531545,21.96704325
250085888,0,30446,AUTOPARTES,1,2025-01-14,3,2,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,175,CALLE,SOBERANA CONVENCION MILITAR REVOLUCIONARIA,0,NA,",,,",CALLE,DOCTOR SALVADOR GALLARDO,2,16,33,22,15:30-18:59,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,"26,28,40,32","Bolso, dinero, tarjetas, medicamento",8000.00000,0.000000,true,3,1,CAMIONETA,ND,ND,1,13,0,1007,-102.32377168,21.84846215
250088552,0,30411,AUTOPARTES,1,2025-01-15,3,3,1,FRACCIONAMIENTO,CANTERAS DE SAN JOSE,547,547,CALLE,COLOTLAN,0,NA,"218,,,",CALLE,HUEJUCAR,2,6,6,19,06:00-08:59,false,false,9,Ninguna,1 HOMBRE,CHAMARRA DE COLOR AZUL,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,SENTRA,1,6,0,1008,-102.33077005,21.85850952
250088628,0,30403,AUTOPARTES,1,2025-01-15,3,3,5,COLONIA,LUIS DONALDO COLOSIO,1045,1045,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,LUIS DONALDO COLOSIO,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,11,Herramienta,0.00000,4000.000000,false,4,1,CAMIONETA,CHEVROLET,ND,1,1,0,1009,-102.35322506,21.97138609
250088725,0,30411,AUTOPARTES,1,2025-01-15,3,3,1,FRACCIONAMIENTO,VILLA DE LAS TROJES,141,141,CALLE,VIVEROS,0,NA,",,,",CALLE,VALLE DE GUADALUPE,6,0,0,5,00:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"53, 23","Casco, equipo de sonido",0.00000,60000.000000,false,4,3,AUTOMOVIL,MAZDA,ND,1,23,3754,1010,-102.30569975,21.92935179
